Ticker,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Avg Volume,Rel Volume,Price_perf,Change,Volume,Company,Sector,Industry,Market Cap,P/E,Price_overview,Country,Perf Week_Rank,Perf Month_Rank,Perf Quart_Rank,Perf Half_Rank,Perf Year_Rank,Perf YTD_Rank,Short_Term_Strength,ST_Rank,Long_Term_Strength,LT_Rank,Overall_Strength,Overall_Rank,Consistency
VATE,0.1477,0.1732,-0.3672999999999999,0.7584000000000001,-0.0684999999999999,0.3846,0.0965,0.0591,1.0,55800.0,1.67,6.84,0.1937,93276.0,Innovate Corp,Industrials,Engineering & Construction,90850000.0,,6.84,USA,85.50347222222221,23.00347222222222,4.573438874230431,90.84380610412927,45.47970479704797,84.80902777777779,0.16044999999999998,59.375,0.10753333333333343,61.03781882145998,0.17135000000000003,69.18402777777779,66.7
QDEL,-0.0863,0.1729,-0.2541,-0.1928,-0.288,-0.3226,0.0472,0.0874,1.9,1390000.0,1.12,30.18,0.0203,1551688.0,QuidelOrtho Corporation,Healthcare,Medical Devices,2040000000.0,,30.18,USA,2.951388888888889,22.916666666666664,11.609498680738787,26.122082585278278,27.952029520295202,14.756944444444445,0.0433,2.951388888888889,-0.24496666666666664,18.64555848724714,-0.16181666666666664,13.368055555555555,16.7
CXT,-0.0496999999999999,0.1728,-0.1009999999999999,-0.0675,-0.1402,-0.1025,0.015600000000000001,0.0226,1.83,417420.0,0.99,52.25,0.0,413822.0,Crane NXT Co,Industrials,Specialty Industrial Machinery,3000000000.0,17.99,52.25,USA,11.93576388888889,22.786458333333336,31.48636763412489,40.754039497307005,40.12915129151292,37.93402777777778,0.061550000000000056,9.722222222222223,-0.10289999999999995,32.89357959542656,-0.048016666666666624,27.69097222222222,16.7
CMPO,0.0063,0.1728,-0.0509,0.0588999999999999,1.2821,-0.0026,0.0241,0.0172,1.29,981310.0,0.67,12.69,0.0217,657455.0,CompoSecure Inc,Industrials,Metal Fabrication,1300000000.0,,12.69,USA,52.907986111111114,22.786458333333336,40.369393139841684,58.07899461400359,91.78966789667896,52.604166666666664,0.08955,27.95138888888889,0.43003333333333327,83.90501319261213,0.2444333333333333,77.25694444444444,66.7
PINC,0.018,0.1723,0.2466,0.0362,0.1873,0.0943,0.0034999999999999996,0.0256,3.11,1500000.0,1.06,23.2,0.0060999999999999995,1594453.0,Premier Inc,Healthcare,Health Information Services,1910000000.0,40.64,23.2,USA,59.201388888888886,22.65625,81.00263852242745,54.7576301615799,65.31365313653137,65.36458333333334,0.09515,32.89930555555556,0.15669999999999998,66.93051890941074,0.12578333333333333,62.06597222222222,100.0
TFIN,-0.0392,0.1721,-0.1402,-0.4072,-0.2376,-0.3616,0.030600000000000002,0.0229,3.0,260390.0,0.65,58.02,-0.0048,168940.0,Triumph Financial Inc,Financial,Banks - Regional,1370000000.0,157.92,58.02,USA,17.708333333333336,22.569444444444446,24.36235708003518,9.33572710951526,31.226937269372694,11.979166666666668,0.06645000000000001,12.022569444444445,-0.26166666666666666,17.150395778364118,-0.16895000000000002,12.239583333333332,16.7
CF,0.0311,0.1716,0.1413,0.0175,0.1317,0.0421,0.009399999999999999,0.014499999999999999,2.68,2790000.0,0.73,88.91,-0.0049,2029885.0,CF Industries Holdings Inc,Basic Materials,Agricultural Inputs,14400000000.0,11.73,88.91,USA,65.40798611111111,22.48263888888889,71.59190853122251,52.244165170556556,61.90036900369004,58.11631944444444,0.10135,35.9375,0.09683333333333333,60.334212840809144,0.08921666666666667,55.46875,100.0
GSIT,-0.0503,0.1714999999999999,-0.0530999999999999,0.2539,0.1343,0.0594,0.015,0.0397,2.5,211110.0,2.82,3.21,-0.004699999999999999,594742.0,GSI Technology Inc,Technology,Semiconductors,82190000.0,,3.21,USA,11.458333333333332,22.352430555555554,39.75373790677221,75.13464991023339,61.99261992619927,61.111111111111114,0.06059999999999995,9.20138888888889,0.11170000000000004,61.65347405452947,0.08595000000000001,54.427083333333336,66.7
DAL,-0.0354,0.1714999999999999,-0.1917,-0.2330999999999999,-0.0847,-0.1982999999999999,0.0203,0.030699999999999998,1.4,13150000.0,0.76,48.5,0.0048,9955732.0,"Delta Air Lines, Inc",Industrials,Airlines,31670000000.0,8.6,48.5,USA,19.35763888888889,22.352430555555554,17.590149516270888,21.543985637342907,44.88007380073801,26.5625,0.06804999999999994,13.10763888888889,-0.16983333333333328,25.6816182937555,-0.09528333333333332,20.572916666666664,16.7
CBAT,-0.0297,0.1707999999999999,-0.0116,0.0163999999999999,-0.3657,-0.0957,0.052199999999999996,0.044199999999999996,,171750.0,0.93,0.85,-0.006999999999999999,159010.0,CBAK Energy Technology Inc,Industrials,Electrical Equipment & Parts,76450000.0,212.5,0.85,China,23.78472222222222,22.22222222222222,46.701846965699204,51.8850987432675,22.601476014760145,39.27951388888889,0.07054999999999995,15.364583333333334,-0.12030000000000003,31.48636763412489,-0.05258333333333337,27.17013888888889,33.3
PTLE,0.0105,0.1707,0.0909,-0.5838,,-0.8621,0.038900000000000004,0.09140000000000001,,390910.0,11.75,1.44,0.051100000000000007,4592325.0,PTL Ltd,Consumer Cyclical,Specialty Retail,19710000.0,,1.44,Singapore,55.38194444444444,22.09201388888889,65.21547933157433,4.21903052064632,,0.607638888888889,0.0906,29.166666666666668,-0.24645,18.38170624450308,-0.23476,6.423611111111111,60.0
LUMN,-0.0813,0.1707,-0.176,-0.5277000000000001,1.9538,-0.2768,0.0259,0.0393,2.92,12780000.0,2.36,3.84,0.0079,30136440.0,Lumen Technologies Inc,Communication Services,Telecom Services,3940000000.0,,3.84,USA,3.6458333333333335,22.09201388888889,19.17326297273527,5.655296229802514,95.29520295202953,17.79513888888889,0.0447,3.038194444444444,0.4167,83.46525945470536,0.17711666666666667,69.87847222222221,33.3
ASAN,-0.0204999999999999,0.1705999999999999,-0.1485999999999999,0.2817,0.1231,-0.1268,0.0409,0.0213,2.78,3060000.0,0.85,17.7,0.0473,2588365.0,Asana Inc,Technology,Software - Application,4170000000.0,,17.7,USA,32.11805555555556,21.961805555555554,23.482849604221638,76.75044883303411,60.97785977859779,36.02430555555556,0.07504999999999999,18.446180555555554,0.08540000000000003,58.575197889182064,0.046583333333333345,47.13541666666667,50.0
LUXE,-0.0462,0.1702,-0.1359,0.5213,0.8486,0.307,0.0209,0.0466,2.2,221750.0,0.57,9.28,0.0011,125979.0,LuxExperience B.V. ADR,Consumer Cyclical,Luxury Goods,791310000.0,,9.28,Germany,14.23611111111111,21.875,25.373790677220757,85.90664272890484,87.82287822878229,80.98958333333334,0.062,9.98263888888889,0.41133333333333333,83.11345646437994,0.2775,79.94791666666666,66.7
HBM,0.0144,0.1697,0.1944,-0.045,-0.1727,0.0469,0.0077,0.026000000000000002,1.06,7380000.0,0.7,8.48,0.0012,5191248.0,Hudbay Minerals Inc,Basic Materials,Copper,3350000000.0,22.03,8.48,Canada,57.85590277777778,21.788194444444446,77.79243623570801,43.53680430879713,36.90036900369004,59.02777777777778,0.09204999999999999,30.598958333333332,-0.007766666666666672,46.17414248021108,0.034616666666666664,44.35763888888889,66.7
SANA,0.1696,0.1696,-0.3354999999999999,-0.1452999999999999,-0.7683,0.2269999999999999,0.1278,0.0724,1.29,3600000.0,0.85,2.0,0.0204,3058046.0,Sana Biotechnology Inc,Healthcare,Biotechnology,451110000.0,,2.0,USA,87.41319444444444,21.70138888888889,6.420404573438875,31.32854578096948,5.442804428044281,76.04166666666666,0.1696,62.326388888888886,-0.4163666666666666,7.475813544415128,-0.11381666666666666,18.31597222222222,50.0
DUOT,-0.0271,0.1694,0.0512,0.6393,1.7615,0.2007,0.0363,0.0553,1.0,109600.0,0.38,7.18,-0.0055000000000000005,42157.0,Duos Technologies Group Inc,Technology,Software - Application,83670000.0,,7.18,USA,26.085069444444443,21.571180555555554,58.17941952506597,88.59964093357272,94.55719557195572,74.47916666666666,0.07114999999999999,16.015625,0.8173333333333334,91.64467897977133,0.4658333333333333,87.76041666666666,83.3
MATV,-0.0301,0.1694,-0.1545,-0.5334,-0.6861,-0.4679,0.030699999999999998,0.0388,1.0,1140000.0,0.38,5.8,0.013999999999999999,429199.0,Mativ Holdings Inc,Basic Materials,Specialty Chemicals,316870000.0,,5.8,USA,23.567708333333336,21.571180555555554,22.95514511873351,5.565529622980251,7.9335793357933575,6.770833333333333,0.06965,14.27951388888889,-0.458,6.33245382585752,-0.28376666666666667,4.253472222222222,16.7
NTLA,0.1714999999999999,0.1693,-0.2227,-0.3324,-0.6346,-0.1887,0.053899999999999997,0.061200000000000004,1.62,3540000.0,0.75,9.46,0.028300000000000002,2640548.0,Intellia Therapeutics Inc,Healthcare,Biotechnology,979900000.0,,9.46,USA,87.58680555555556,21.397569444444446,13.720316622691293,13.734290843806104,9.686346863468636,27.34375,0.17039999999999994,62.673611111111114,-0.3965666666666667,8.70712401055409,-0.17293333333333338,11.54513888888889,33.3
NCNO,0.0891,0.1693,-0.1684,-0.3335,-0.1601,-0.2061,0.0282,0.0218,2.44,2210000.0,1.44,26.66,0.0463,3176001.0,Ncino Inc,Technology,Software - Application,3070000000.0,,26.66,USA,77.77777777777779,21.397569444444446,20.58047493403694,13.644524236983843,38.191881918819185,25.60763888888889,0.1292,48.09027777777778,-0.22066666666666668,20.756376429199648,-0.10161666666666665,19.791666666666664,33.3
CYD,0.0040999999999999,0.1692,-0.1394999999999999,0.908,1.0636,0.8059000000000001,0.019799999999999998,0.0294,3.0,400920.0,0.21,17.21,-0.0023,83291.0,China Yuchai International,Consumer Cyclical,Auto Manufacturers,645690000.0,15.53,17.21,Singapore,51.388888888888886,21.26736111111111,24.626209322779243,92.36983842010773,90.40590405904058,94.01041666666666,0.08664999999999995,25.43402777777778,0.6107000000000001,87.59894459102902,0.46855,87.84722222222221,83.3
UDOW,-0.0342,0.1691,-0.1689,-0.1932,-0.0232,-0.1315,0.0311,0.0282,,2770000.0,0.68,82.12,0.0,1883924.0,ProShares UltraPro Dow30 3x Shares,Financial,Exchange Traded Fund,,,82.12,USA,19.74826388888889,21.13715277777778,20.360598065083554,25.89766606822262,48.93911439114391,35.02604166666667,0.06745,12.630208333333334,-0.12843333333333332,29.947229551451187,-0.06365,25.390625,16.7
UDOW,-0.0342,0.1691,-0.1689,-0.1932,-0.0232,-0.1315,0.0311,0.0282,,2770000.0,0.68,82.12,0.0,1883924.0,ProShares UltraPro Dow30 3x Shares,Financial,Exchange Traded Fund,,,82.12,USA,19.74826388888889,21.13715277777778,20.360598065083554,25.89766606822262,48.93911439114391,35.02604166666667,0.06745,12.630208333333334,-0.12843333333333332,29.947229551451187,-0.06365,25.390625,16.7
CCSI,-0.0492,0.1689,-0.1351,-0.1193,0.1033,-0.0692,0.0275,0.0229,2.33,157680.0,1.11,22.21,0.0054,174940.0,Consensus Cloud Solutions Inc,Technology,Software - Infrastructure,434000000.0,5.14,22.21,USA,12.369791666666668,20.963541666666664,25.6816182937555,33.75224416517056,58.579335793357934,42.62152777777778,0.05985,8.854166666666668,-0.05036666666666667,39.31398416886543,-0.016766666666666662,33.24652777777778,33.3
WB,0.1135999999999999,0.1689,-0.1702,0.1058,0.0053,-0.0147,0.0366,0.0235,2.24,1670000.0,2.8,9.41,0.0718,4672932.0,Weibo Corp ADR,Communication Services,Internet Content & Information,1470000000.0,6.96,9.41,China,81.68402777777779,20.963541666666664,19.876868953386104,62.38779174147218,51.56826568265682,50.08680555555556,0.14124999999999993,53.47222222222222,-0.019699999999999995,44.415127528583994,0.03478333333333331,44.44444444444444,66.7
NGNE,-0.0687,0.1684,0.0392,-0.0898,-0.4696,-0.2108,0.0675,0.10710000000000001,1.29,273430.0,0.33,18.04,0.031400000000000004,91346.0,Neurogene Inc,Healthcare,Biotechnology,257279999.99999997,,18.04,USA,5.729166666666666,20.833333333333336,56.90413368513633,38.240574506283664,16.420664206642066,25.0,0.04985,4.427083333333334,-0.1734,24.934036939313984,-0.10521666666666667,19.35763888888889,33.3
WTS,-0.0087,0.1682,0.1119,0.1319,0.1,0.1757,0.0152,0.027000000000000003,2.8,215450.0,0.64,239.02,0.0042,137240.0,"Watts Water Technologies, Inc",Industrials,Specialty Industrial Machinery,7980000000.0,27.37,239.02,USA,41.31944444444444,20.616319444444446,68.33773087071239,64.76660682226212,57.84132841328413,72.48263888888889,0.07974999999999999,21.788194444444446,0.1146,62.26912928759894,0.11316666666666665,59.895833333333336,83.3
ULCC,-0.0831,0.1682,-0.5277000000000001,-0.3243,-0.3852,-0.4725999999999999,0.0398,0.044000000000000004,3.08,4030000.0000000005,0.72,3.75,0.0054,2910947.0,Frontier Group Holdings Inc,Industrials,Airlines,854120000.0,12.68,3.75,USA,3.298611111111111,20.616319444444446,1.8469656992084433,14.183123877917414,21.309963099630995,6.597222222222222,0.04255,2.604166666666667,-0.41240000000000004,7.9155672823219,-0.2707833333333333,5.121527777777778,16.7
CNXC,0.0192,0.1682,0.2442,0.488,-0.1494,0.2988,0.0087,0.016200000000000003,1.71,884740.0,0.56,56.2,0.011000000000000001,492345.0,Concentrix Corp,Technology,Information Technology Services,3590000000.0,14.07,56.2,USA,59.635416666666664,20.616319444444446,80.82673702726473,85.00897666068222,39.48339483394834,80.46875,0.09369999999999999,31.770833333333332,0.19426666666666667,70.00879507475814,0.17816666666666667,69.96527777777779,83.3
MNDY,-0.0112,0.1682,-0.0365,0.134,0.2628,0.2304,0.0313,0.019,1.38,812090.0,0.51,289.69,-0.0076,412589.0,Monday.Com Ltd,Technology,Software - Application,14710000000.0,293.83,289.69,Israel,38.71527777777778,20.616319444444446,43.007915567282325,65.1705565529623,69.55719557195572,76.21527777777779,0.0785,21.180555555555554,0.12009999999999998,62.796833773087066,0.12461666666666667,61.80555555555556,66.7
TEL,-0.0258,0.1679,0.0285,0.0711,0.0475999999999999,0.1115,0.0092,0.0149,1.91,1980000.0,0.63,158.91,-0.0038,1243997.0,TE Connectivity plc,Technology,Electronic Components,47120000000.0,34.83,158.91,Ireland,27.30034722222222,20.399305555555554,54.52946350043975,59.06642728904848,53.69003690036901,67.62152777777779,0.07105,15.625,0.049066666666666627,53.4740545294635,0.06679999999999998,50.69444444444444,83.3
CAT,-0.0132,0.1671,0.0151,-0.1021,-0.0484,-0.0484,0.011699999999999999,0.016,2.18,2960000.0,0.73,345.19,0.0078000000000000005,2174021.0,Caterpillar Inc,Industrials,Farm & Heavy Construction Machinery,162350000000.0,16.82,345.19,USA,37.36979166666667,20.3125,51.58311345646438,35.81687612208258,46.77121771217712,45.92013888888889,0.07695,20.13888888888889,-0.04513333333333333,40.28144239226034,-0.00498333333333333,35.15625,33.3
FLS,-0.0333,0.1668,-0.1085,-0.1709,-0.0104,-0.1415,0.011399999999999999,0.02,1.38,1730000.0,0.41,49.38,-0.0018,712896.0,Flowserve Corp,Industrials,Specialty Industrial Machinery,6460000000.0,23.15,49.38,USA,20.74652777777778,20.182291666666664,29.815303430079155,28.81508078994614,50.276752767527675,33.68055555555556,0.06675,12.32638888888889,-0.0966,33.5971855760774,-0.04963333333333333,27.51736111111111,16.7
OSK,-0.0174,0.1668,-0.0458999999999999,-0.0989,-0.1712999999999999,0.0353,0.0203,0.024900000000000002,2.19,799930.0,0.91,98.43,-0.0005,726980.0,Oshkosh Corp,Industrials,Farm & Heavy Construction Machinery,6340000000.0,10.51,98.43,USA,34.20138888888889,20.182291666666664,41.68865435356201,36.44524236983842,37.08487084870848,56.59722222222222,0.0747,18.14236111111111,-0.10536666666666661,32.45382585751979,-0.021899999999999965,32.20486111111111,33.3
OCX,0.233,0.1661,0.2981,0.308,0.1741,0.4454,0.045599999999999995,0.043,2.0,69140.0,1.09,3.44,0.12050000000000001,75232.0,Oncocyte Corporation,Healthcare,Diagnostics & Research,98380000.0,,3.44,USA,91.92708333333334,20.008680555555554,84.52066842568162,77.737881508079,64.48339483394834,87.58680555555556,0.19955,70.65972222222221,0.26006666666666667,75.54969217238346,0.2707833333333333,79.16666666666666,100.0
LVS,-0.0486,0.1661,-0.0892999999999999,-0.1842,-0.1437,-0.2194,0.013600000000000001,0.019799999999999998,1.63,6230000.0,1.06,40.09,-0.0055000000000000005,6600861.0,Las Vegas Sands Corp,Consumer Cyclical,Resorts & Casinos,28330000000.0,22.34,40.09,USA,12.67361111111111,20.008680555555554,33.37730870712401,26.795332136445243,39.94464944649446,24.04513888888889,0.05875,8.42013888888889,-0.13906666666666664,28.671943711521546,-0.08651666666666664,21.354166666666664,16.7
TLN,-0.0252,0.166,0.0906,0.1501,1.2178,0.1844,0.0181,0.0217,1.15,1190000.0,0.51,238.63,0.0138,601297.0,Talen Energy Corp,Utilities,Utilities - Independent Power Producers,10860000000.0,24.87,238.63,USA,27.90798611111111,19.87847222222222,64.90765171503958,66.87612208258528,91.42066420664207,73.17708333333334,0.0704,15.01736111111111,0.48616666666666664,85.1363236587511,0.29728333333333334,81.25,83.3
RERE,-0.0498,0.1659,-0.0825,0.081,-0.0148,-0.0729,0.034300000000000004,0.0332,1.0,1040000.0,0.4,2.67,0.011399999999999999,419143.0,ATRenew Inc ADR,Consumer Cyclical,Internet Retail,352550000.0,36.78,2.67,China,11.805555555555555,19.791666666666664,34.56464379947229,60.23339317773788,49.6309963099631,42.1875,0.05805,8.072916666666668,-0.005433333333333334,46.437994722955146,0.004483333333333332,37.41319444444444,33.3
NE,-0.0467,0.1653,-0.136,-0.3069,-0.5156000000000001,-0.2592,0.0202,0.0262,1.59,2830000.0,0.8,23.26,-0.0004,2277286.0,Noble Corp Plc,Energy,Oil & Gas Drilling,3690000000.0,7.76,23.26,USA,14.0625,19.661458333333336,25.241864555848725,15.61938958707361,13.92988929889299,19.444444444444446,0.059300000000000005,8.76736111111111,-0.31950000000000006,13.10466138962181,-0.18318333333333334,10.32986111111111,16.7
IHS,-0.1057,0.1653,0.4474,0.9643,0.6418,0.8835999999999999,0.0592,0.0436,1.29,843960.0,1.15,5.5,0.018500000000000003,968023.0,IHS Holding Ltd,Communication Services,Telecom Services,1830000000.0,,5.5,United Kingdom,1.8229166666666667,19.661458333333336,90.58927000879507,92.90843806104128,84.87084870848709,94.79166666666666,0.0298,0.6944444444444444,0.6845,89.35795954265612,0.49945,88.71527777777779,83.3
RUM,-0.1047,0.1651999999999999,-0.12,0.6679,0.247,-0.2898,0.028900000000000002,0.0521,2.33,2440000.0,0.76,9.24,0.0098,1857058.0,Rumble Inc,Communication Services,Internet Content & Information,4010000000.0,,9.24,USA,1.9097222222222223,19.53125,27.96833773087071,89.5870736086176,69.00369003690037,16.927083333333336,0.03024999999999995,0.78125,0.2649666666666667,75.90149516270888,0.09426666666666665,56.59722222222222,50.0
ETN,-0.0176,0.1646999999999999,0.0797,-0.1027,-0.0365,-0.0325,0.0083,0.0137,1.9,3590000.0,0.47,321.07,-0.0039000000000000003,1676702.0,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,125630000000.0,32.41,321.07,Ireland,33.984375,19.401041666666664,63.23658751099385,35.637342908438065,48.06273062730627,47.30902777777778,0.07354999999999995,17.1875,-0.019833333333333335,44.327176781002635,0.009183333333333316,38.97569444444444,33.3
GAME,0.1937,0.1646999999999999,-0.1309,-0.1033,-0.4206,-0.0521,0.0496,0.0472,1.0,282840.0,2.32,0.78,0.09630000000000001,654855.0,GameSquare Holdings Inc,Communication Services,Electronic Gaming & Multimedia,30430000.0,,0.78,USA,89.23611111111111,19.401041666666664,26.341248900615653,35.36804308797127,19.18819188191882,45.05208333333333,0.17919999999999997,65.36458333333334,-0.21826666666666664,21.196130167106418,-0.05808333333333333,26.21527777777778,33.3
PLG,0.2793,0.1639,0.0923,-0.2022,-0.2603999999999999,0.1094,0.0635,0.043899999999999995,2.0,694750.0,1.72,1.42,-0.006999999999999999,1192444.0,Platinum Group Metals Ltd,Basic Materials,Other Precious Metals & Mining,148260000.0,,1.42,Canada,93.92361111111111,19.270833333333336,65.61125769569041,25.269299820466784,29.38191881918819,67.44791666666666,0.2216,74.65277777777779,-0.1234333333333333,30.6948109058927,0.030383333333333346,43.40277777777778,66.7
AIP,-0.0538999999999999,0.1632,-0.2241,-0.0816,-0.1646999999999999,-0.2934,0.0226,0.042199999999999994,1.5,199670.0,0.73,7.2,0.0141,145150.0,Arteris Inc,Technology,Semiconductors,302240000.0,,7.2,USA,9.54861111111111,19.18402777777778,13.500439753737906,39.138240574506284,37.63837638376384,16.57986111111111,0.05465000000000006,6.336805555555555,-0.15679999999999997,27.264731750219877,-0.1090833333333333,18.92361111111111,16.7
STN,0.0118999999999999,0.1629,0.3232,0.2203,0.259,0.2837,0.0091,0.0149,1.42,196220.0,1.25,100.71,0.0048,245279.0,Stantec Inc,Industrials,Engineering & Construction,11490000000.0,41.42,100.71,Canada,56.16319444444444,19.09722222222222,85.83992963940193,72.62118491921005,69.28044280442805,79.6875,0.08739999999999995,26.12847222222222,0.2675,76.07739665787159,0.21016666666666664,73.95833333333334,100.0
PRM,-0.015,0.1626999999999999,0.179,-0.0446,0.4793,-0.0775,0.008100000000000001,0.0348,1.0,1170000.0,0.67,11.79,0.0077,780880.0,Perimeter Solutions Inc,Basic Materials,Specialty Chemicals,1740000000.0,15.05,11.79,USA,35.85069444444444,19.010416666666664,76.16534740545295,43.71633752244165,80.5350553505535,41.23263888888889,0.07384999999999994,17.62152777777778,0.20456666666666667,70.62445030782762,0.11398333333333331,60.06944444444444,50.0
HQY,0.0249,0.1626,-0.0785,-0.0227,0.2605,0.043,0.025699999999999997,0.021400000000000002,1.2,1130000.0,1.57,100.08,0.013000000000000001,1782645.0,Healthequity Inc,Healthcare,Health Information Services,8670000000.0,91.79,100.08,USA,62.54340277777778,18.880208333333336,35.26824978012313,46.94793536804308,69.37269372693727,58.420138888888886,0.09375,31.85763888888889,0.0531,53.737906772207566,0.06496666666666666,50.260416666666664,66.7
FIVN,-0.0256999999999999,0.1626,-0.3595,-0.2725,-0.4975,-0.3365999999999999,0.0451,0.026699999999999998,1.6,1950000.0,1.6,26.96,0.056799999999999996,3129335.0,Five9 Inc,Technology,Software - Infrastructure,2060000000.0,,26.96,USA,27.51736111111111,18.880208333333336,4.925241864555849,17.7737881508079,14.944649446494465,13.802083333333334,0.06845000000000005,13.45486111111111,-0.3765,9.498680738786279,-0.22153333333333328,6.857638888888889,16.7
MKDW,0.0060999999999999,0.1625,-0.2349,-0.6692,-0.9689,-0.6412,0.0101,0.041100000000000005,,4770000.0,0.04,0.33,0.0129,208955.0,MKDWELL Tech Inc,Technology,Electronic Components,47250000.0,5.69,0.33,Taiwan,52.64756944444444,18.75,12.84080914687775,2.6929982046678633,1.1992619926199262,2.604166666666667,0.08429999999999996,23.87152777777778,-0.6243333333333333,2.3746701846965697,-0.39093333333333335,1.3888888888888888,33.3
EET,-0.0111,0.1623,0.0043,0.1024,0.0062,0.1503,0.0052,0.0177,,13470.0,0.03,58.07,-0.0078000000000000005,357.0,ProShares Ultra MSCI Emerging Markets 2x Shares,Financial,Exchange Traded Fund,,,58.07,USA,38.88888888888889,18.663194444444446,49.384344766930525,61.57989228007181,51.66051660516605,70.74652777777779,0.0756,19.010416666666664,0.03763333333333333,51.71503957783641,0.06906666666666667,51.12847222222222,83.3
ALTG,-0.0867,0.162,-0.2326,-0.2816,-0.4649,-0.2430999999999999,0.0212,0.0392,2.0,233680.0,0.47,4.95,0.0040999999999999995,109778.0,Alta Equipment Group Inc,Industrials,Rental & Leasing Services,164290000.0,,4.95,USA,2.864583333333333,18.57638888888889,12.928759894459102,17.41472172351885,16.69741697416974,20.92013888888889,0.03765,1.5625,-0.32636666666666664,12.313104661389621,-0.19114999999999996,9.895833333333332,16.7
ALGT,-0.0411,0.1618,-0.3509,-0.2858,0.0521999999999999,-0.437,0.044199999999999996,0.0375,2.79,513200.00000000006,1.03,52.99,0.0297,531158.0,Allegiant Travel,Industrials,Airlines,967320000.0,,52.99,USA,16.05902777777778,18.446180555555554,5.452946350043975,17.0556552962298,54.15129151291514,7.986111111111111,0.06035,9.027777777777777,-0.19483333333333339,23.043095866314864,-0.15013333333333334,14.496527777777779,33.3
EBON,-0.0463,0.1618,-0.2712,-0.4929,-0.5625,-0.3094,0.0611,0.0461,,8690.0,1.18,3.95,0.08220000000000001,10256.0,Ebang International Holdings Inc,Technology,Computer Hardware,25850000.0,,3.95,China,14.149305555555555,18.446180555555554,10.378188214599824,6.193895870736086,11.623616236162361,15.885416666666666,0.057749999999999996,7.8125,-0.4422,6.948109058927001,-0.2534166666666667,5.902777777777778,16.7
YSXT,-0.0401999999999999,0.1617,1.1137,,,0.6041,0.1773,0.10099999999999999,,38560.0,5.9,5.86,0.34600000000000003,227472.0,Ysx Tech Co.Ltd,Industrials,Specialty Business Services,136130000.0,,5.86,China,16.883680555555554,18.31597222222222,96.56992084432717,,,91.31944444444444,0.060750000000000054,9.288194444444445,1.1137,94.28320140721196,0.45982500000000004,87.5,75.0
NN,-0.053,0.1616,0.0907,-0.1477,0.6291,-0.1729,0.0287,0.030699999999999998,2.0,1320000.0,0.87,12.87,0.015,1156060.0,NextNav Inc,Technology,Software - Infrastructure,1700000000.0,,12.87,USA,9.895833333333332,18.229166666666664,65.03957783641161,31.05924596050269,84.40959409594096,29.600694444444443,0.0543,6.163194444444445,0.1907,69.74494283201406,0.08463333333333334,54.25347222222222,50.0
EMR,-0.0241,0.1611,-0.0369,-0.0914,0.0321,-0.0530999999999999,0.0118,0.0174,1.73,3300000.0,0.93,117.35,0.0103,3058495.0,Emerson Electric Co,Industrials,Specialty Industrial Machinery,66010000000.00001,28.01,117.35,USA,28.73263888888889,18.14236111111111,42.83201407211961,37.92639138240575,53.04428044280443,44.87847222222222,0.06849999999999999,13.541666666666666,-0.03206666666666667,42.392260334212835,-0.002049999999999986,35.9375,33.3
RAVE,-0.0036,0.161,0.0703,0.0074,0.4271,0.062,0.0109,0.027200000000000002,3.0,24310.0,0.5,2.74,0.0037,12209.0,Rave Restaurant Group Inc,Consumer Cyclical,Restaurants,38940000.0,14.69,2.74,USA,45.13888888888889,18.01215277777778,61.301671064204044,50.62836624775583,78.50553505535055,61.458333333333336,0.0787,21.571180555555554,0.16826666666666668,67.89797713280564,0.12069999999999999,61.28472222222222,83.3
ALT,-0.0017,0.161,-0.1026,-0.193,-0.2823,-0.1997,0.047599999999999996,0.0512,1.2,2600000.0,0.57,5.77,0.0322,1470412.0,Altimmune Inc,Healthcare,Biotechnology,467990000.0,,5.77,USA,46.44097222222222,18.01215277777778,31.090589270008795,26.032315978456015,28.136531365313655,26.21527777777778,0.07965,21.70138888888889,-0.19263333333333332,23.658751099384347,-0.10304999999999999,19.618055555555554,16.7
AIR,-0.0333,0.1609,-0.0288,-0.0964,-0.1598,-0.0194,0.0132,0.0148,1.0,294000.0,0.48,60.09,-0.0045000000000000005,141158.0,AAR Corp,Industrials,Aerospace & Defense,2170000000.0,,60.09,USA,20.74652777777778,17.881944444444446,44.59102902374671,36.80430879712747,38.284132841328415,48.65451388888889,0.0638,11.11111111111111,-0.09500000000000001,34.03693931398417,-0.029466666666666665,30.989583333333332,16.7
CAAP,0.0107,0.1607,0.1644,0.1418,0.1564,0.1651,0.0202,0.0166,1.29,270980.0,0.78,21.74,0.0178,211887.0,Corporacion America Airports S.A,Industrials,Airports & Air Services,3500000000.0,13.72,21.74,Luxembourg,55.51215277777778,17.75173611111111,74.40633245382587,65.43985637342908,63.00738007380073,71.52777777777779,0.0857,25.260416666666668,0.1542,66.49076517150397,0.13318333333333335,63.62847222222222,100.0
